zip,ssacnty,ssastco,countyname,city,stabbr,state
01982,040,22040,Essex,South Hamilton,MA,Massachusetts
01983,040,22040,Essex,Topsfield,MA,Massachusetts
01984,040,22040,Essex,Wenham,MA,Massachusetts
01985,040,22040,Essex,West Newbury,MA,Massachusetts
02018,150,22150,Plymouth,Accord,MA,Massachusetts
02019,130,22130,Norfolk,Bellingham,MA,Massachusetts
02020,150,22150,Plymouth,Brant Rock,MA,Massachusetts
02021,130,22130,Norfolk,Canton,MA,Massachusetts
02025,130,22130,Norfolk,Cohasset,MA,Massachusetts
02026,130,22130,Norfolk,Dedham,MA,Massachusetts
02030,130,22130,Norfolk,Dover,MA,Massachusetts
02031,020,22020,Bristol,East Mansfield,MA,Massachusetts
02032,130,22130,Norfolk,East Walpole,MA,Massachusetts
02035,130,22130,Norfolk,Foxboro,MA,Massachusetts
02038,130,22130,Norfolk,Franklin,MA,Massachusetts
02040,150,22150,Plymouth,Greenbush,MA,Massachusetts
02041,150,22150,Plymouth,Green Harbor,MA,Massachusetts
02043,150,22150,Plymouth,Hingham,MA,Massachusetts
02045,150,22150,Plymouth,Hull,MA,Massachusetts
02047,150,22150,Plymouth,Humarock,MA,Massachusetts
02048,020,22020,Bristol,Mansfield,MA,Massachusetts
02048,160,22160,Suffolk,Mansfield,MA,Massachusetts
02050,150,22150,Plymouth,Marshfield,MA,Massachusetts
02051,150,22150,Plymouth,Marshfield Hills,MA,Massachusetts
02052,130,22130,Norfolk,Medfield,MA,Massachusetts
02053,130,22130,Norfolk,Medway,MA,Massachusetts
02054,130,22130,Norfolk,Millis,MA,Massachusetts
02055,150,22150,Plymouth,Minot,MA,Massachusetts
02056,130,22130,Norfolk,Norfolk,MA,Massachusetts
02059,150,22150,Plymouth,North Marshfield,MA,Massachusetts
02060,130,22130,Norfolk,North Scituate,MA,Massachusetts
02060,150,22150,Plymouth,North Scituate,MA,Massachusetts
02061,150,22150,Plymouth,Norwell,MA,Massachusetts
02062,130,22130,Norfolk,Norwood,MA,Massachusetts
02065,150,22150,Plymouth,Ocean Bluff,MA,Massachusetts
02066,150,22150,Plymouth,Scituate,MA,Massachusetts
02067,130,22130,Norfolk,Sharon,MA,Massachusetts
02071,130,22130,Norfolk,South Walpole,MA,Massachusetts
02072,130,22130,Norfolk,Stoughton,MA,Massachusetts
02081,130,22130,Norfolk,Walpole,MA,Massachusetts
02090,130,22130,Norfolk,Westwood,MA,Massachusetts
02093,130,22130,Norfolk,Wrentham,MA,Massachusetts
02108,160,22160,Suffolk,Boston,MA,Massachusetts
02109,160,22160,Suffolk,Boston,MA,Massachusetts
02110,160,22160,Suffolk,Boston,MA,Massachusetts
02111,160,22160,Suffolk,Boston,MA,Massachusetts
02112,160,22160,Suffolk,Boston,MA,Massachusetts
02113,160,22160,Suffolk,Boston,MA,Massachusetts
02114,160,22160,Suffolk,Boston,MA,Massachusetts
02115,160,22160,Suffolk,Boston,MA,Massachusetts
02116,160,22160,Suffolk,Boston,MA,Massachusetts
02116,020,22020,Bristol,Boston,MA,Massachusetts
02116,090,22090,Middlesex,Boston,MA,Massachusetts
02117,160,22160,Suffolk,Boston,MA,Massachusetts
02118,160,22160,Suffolk,Boston,MA,Massachusetts
02119,160,22160,Suffolk,Roxbury,MA,Massachusetts
02120,160,22160,Suffolk,Roxbury Crossing,MA,Massachusetts
02121,160,22160,Suffolk,Dorchester,MA,Massachusetts
02122,160,22160,Suffolk,Dorchester,MA,Massachusetts
02123,160,22160,Suffolk,Boston,MA,Massachusetts
02124,160,22160,Suffolk,Dorchester Center,MA,Massachusetts
02125,160,22160,Suffolk,Dorchester,MA,Massachusetts
02126,160,22160,Suffolk,Mattapan,MA,Massachusetts
02127,160,22160,Suffolk,Boston,MA,Massachusetts
02128,160,22160,Suffolk,Boston,MA,Massachusetts
02129,160,22160,Suffolk,Charlestown,MA,Massachusetts
02130,130,22130,Norfolk,Jamaica Plain,MA,Massachusetts
02130,160,22160,Suffolk,Jamaica Plain,MA,Massachusetts
02131,160,22160,Suffolk,Roslindale,MA,Massachusetts
02132,160,22160,Suffolk,West Roxbury,MA,Massachusetts
02133,160,22160,Suffolk,Boston,MA,Massachusetts
02134,160,22160,Suffolk,Allston,MA,Massachusetts
02135,160,22160,Suffolk,Brighton,MA,Massachusetts
02136,160,22160,Suffolk,Hyde Park,MA,Massachusetts
02137,160,22160,Suffolk,Readville,MA,Massachusetts
02138,090,22090,Middlesex,Cambridge,MA,Massachusetts
02138,160,22160,Suffolk,Cambridge,MA,Massachusetts
02139,090,22090,Middlesex,Cambridge,MA,Massachusetts
02140,090,22090,Middlesex,Cambridge,MA,Massachusetts
02141,090,22090,Middlesex,Cambridge,MA,Massachusetts
02142,160,22160,Suffolk,Cambridge,MA,Massachusetts
02142,090,22090,Middlesex,Cambridge,MA,Massachusetts
02143,090,22090,Middlesex,Somerville,MA,Massachusetts
02144,090,22090,Middlesex,Somerville,MA,Massachusetts
02145,090,22090,Middlesex,Somerville,MA,Massachusetts
02148,090,22090,Middlesex,Malden,MA,Massachusetts
02149,090,22090,Middlesex,Everett,MA,Massachusetts
02150,160,22160,Suffolk,Chelsea,MA,Massachusetts
02151,160,22160,Suffolk,Revere,MA,Massachusetts
02152,160,22160,Suffolk,Winthrop,MA,Massachusetts
02153,090,22090,Middlesex,Medford,MA,Massachusetts
02155,090,22090,Middlesex,Medford,MA,Massachusetts
02156,090,22090,Middlesex,West Medford,MA,Massachusetts
02163,090,22090,Middlesex,Boston,MA,Massachusetts
02163,160,22160,Suffolk,Boston,MA,Massachusetts
02169,130,22130,Norfolk,Quincy,MA,Massachusetts
02169,160,22160,Suffolk,Quincy,MA,Massachusetts
02170,130,22130,Norfolk,Quincy,MA,Massachusetts
02171,130,22130,Norfolk,Quincy,MA,Massachusetts
02176,090,22090,Middlesex,Melrose,MA,Massachusetts
02180,090,22090,Middlesex,Stoneham,MA,Massachusetts
02184,130,22130,Norfolk,Braintree,MA,Massachusetts
02186,130,22130,Norfolk,Milton,MA,Massachusetts
02187,130,22130,Norfolk,Milton Village,MA,Massachusetts
02188,130,22130,Norfolk,Weymouth,MA,Massachusetts
02189,090,22090,Middlesex,East Weymouth,MA,Massachusetts
02189,130,22130,Norfolk,East Weymouth,MA,Massachusetts
02190,130,22130,Norfolk,South Weymouth,MA,Massachusetts
02191,130,22130,Norfolk,North Weymouth,MA,Massachusetts
02199,160,22160,Suffolk,Boston,MA,Massachusetts
02201,160,22160,Suffolk,Boston,MA,Massachusetts
02203,160,22160,Suffolk,Boston,MA,Massachusetts
02204,160,22160,Suffolk,Boston,MA,Massachusetts
02205,160,22160,Suffolk,Boston,MA,Massachusetts
02206,160,22160,Suffolk,Boston,MA,Massachusetts
02207,160,22160,Suffolk,Boston,MA,Massachusetts
02210,090,22090,Middlesex,Boston,MA,Massachusetts
02210,160,22160,Suffolk,Boston,MA,Massachusetts
02211,160,22160,Suffolk,Boston,MA,Massachusetts
02212,160,22160,Suffolk,Boston,MA,Massachusetts
02215,160,22160,Suffolk,Boston,MA,Massachusetts
02216,160,22160,Suffolk,Boston,MA,Massachusetts
02217,160,22160,Suffolk,Boston,MA,Massachusetts
02222,160,22160,Suffolk,Boston,MA,Massachusetts
02238,160,22160,Suffolk,Cambridge,MA,Massachusetts
02238,090,22090,Middlesex,Cambridge,MA,Massachusetts
02239,160,22160,Suffolk,Cambridge,MA,Massachusetts
02269,130,22130,Norfolk,Quincy,MA,Massachusetts
02293,160,22160,Suffolk,Boston,MA,Massachusetts
02295,160,22160,Suffolk,Boston,MA,Massachusetts
02298,160,22160,Suffolk,Boston,MA,Massachusetts
02322,130,22130,Norfolk,Avon,MA,Massachusetts
02324,150,22150,Plymouth,Bridgewater,MA,Massachusetts
02327,150,22150,Plymouth,Bryantville,MA,Massachusetts
02330,150,22150,Plymouth,Carver,MA,Massachusetts
02331,150,22150,Plymouth,Duxbury,MA,Massachusetts
02332,150,22150,Plymouth,Duxbury,MA,Massachusetts
02333,150,22150,Plymouth,East Bridgewater,MA,Massachusetts
02334,020,22020,Bristol,Easton,MA,Massachusetts
02337,150,22150,Plymouth,Elmwood,MA,Massachusetts
02338,150,22150,Plymouth,Halifax,MA,Massachusetts
02339,150,22150,Plymouth,Hanover,MA,Massachusetts
02341,150,22150,Plymouth,Hanson,MA,Massachusetts
02343,130,22130,Norfolk,Holbrook,MA,Massachusetts
02345,150,22150,Plymouth,Manomet,MA,Massachusetts
02346,150,22150,Plymouth,Middleboro,MA,Massachusetts
02347,150,22150,Plymouth,Lakeville,MA,Massachusetts
02348,150,22150,Plymouth,Lakeville,MA,Massachusetts
02349,150,22150,Plymouth,Middleboro,MA,Massachusetts
02350,150,22150,Plymouth,Monponsett,MA,Massachusetts
02351,150,22150,Plymouth,Abington,MA,Massachusetts
02355,150,22150,Plymouth,North Carver,MA,Massachusetts
02356,020,22020,Bristol,North Easton,MA,Massachusetts
02357,020,22020,Bristol,North Easton,MA,Massachusetts
02358,150,22150,Plymouth,North Pembroke,MA,Massachusetts
02359,150,22150,Plymouth,Pembroke,MA,Massachusetts
02360,150,22150,Plymouth,Plymouth,MA,Massachusetts
02361,150,22150,Plymouth,Plymouth,MA,Massachusetts
02364,150,22150,Plymouth,Kingston,MA,Massachusetts
02366,150,22150,Plymouth,South Carver,MA,Massachusetts
02367,150,22150,Plymouth,Plympton,MA,Massachusetts
02368,130,22130,Norfolk,Randolph,MA,Massachusetts
02370,150,22150,Plymouth,Rockland,MA,Massachusetts
02375,020,22020,Bristol,South Easton,MA,Massachusetts
02379,150,22150,Plymouth,West Bridgewater,MA,Massachusetts
02381,150,22150,Plymouth,White Horse Beach,MA,Massachusetts
02382,150,22150,Plymouth,Whitman,MA,Massachusetts
02532,150,22150,Plymouth,Buzzards Bay,MA,Massachusetts
02532,000,22000,Barnstable,Buzzards Bay,MA,Massachusetts
02534,000,22000,Barnstable,Cataumet,MA,Massachusetts
02535,030,22030,Dukes,Chilmark,MA,Massachusetts
02536,000,22000,Barnstable,East Falmouth,MA,Massachusetts
02537,000,22000,Barnstable,East Sandwich,MA,Massachusetts
02538,150,22150,Plymouth,East Wareham,MA,Massachusetts
02539,030,22030,Dukes,Edgartown,MA,Massachusetts
02540,000,22000,Barnstable,Falmouth,MA,Massachusetts
02541,000,22000,Barnstable,Falmouth,MA,Massachusetts
02542,000,22000,Barnstable,Buzzards Bay,MA,Massachusetts
02543,000,22000,Barnstable,Woods Hole,MA,Massachusetts
02552,030,22030,Dukes,Menemsha,MA,Massachusetts
02553,000,22000,Barnstable,Monument Beach,MA,Massachusetts
02554,120,22120,Nantucket,Nantucket,MA,Massachusetts
02554,150,22150,Plymouth,Nantucket,MA,Massachusetts
02556,000,22000,Barnstable,North Falmouth,MA,Massachusetts
02557,030,22030,Dukes,Oak Bluffs,MA,Massachusetts
02558,150,22150,Plymouth,Onset,MA,Massachusetts
02559,000,22000,Barnstable,Pocasset,MA,Massachusetts
02561,000,22000,Barnstable,Sagamore,MA,Massachusetts
02562,000,22000,Barnstable,Sagamore Beach,MA,Massachusetts
02563,000,22000,Barnstable,Sandwich,MA,Massachusetts
02564,120,22120,Nantucket,Siasconset,MA,Massachusetts
02565,000,22000,Barnstable,Silver Beach,MA,Massachusetts
02568,030,22030,Dukes,Vineyard Haven,MA,Massachusetts
02571,150,22150,Plymouth,Wareham,MA,Massachusetts
02573,030,22030,Dukes,West Chop,MA,Massachusetts
02574,000,22000,Barnstable,West Falmouth,MA,Massachusetts
02575,030,22030,Dukes,West Tisbury,MA,Massachusetts
02576,150,22150,Plymouth,West Wareham,MA,Massachusetts
02584,120,22120,Nantucket,Nantucket,MA,Massachusetts
02601,000,22000,Barnstable,Hyannis,MA,Massachusetts
02630,000,22000,Barnstable,Barnstable,MA,Massachusetts
02631,000,22000,Barnstable,Brewster,MA,Massachusetts
02632,000,22000,Barnstable,Centerville,MA,Massachusetts
02633,000,22000,Barnstable,Chatham,MA,Massachusetts
02634,000,22000,Barnstable,Centerville,MA,Massachusetts
02635,000,22000,Barnstable,Cotuit,MA,Massachusetts
02636,000,22000,Barnstable,Centerville,MA,Massachusetts
02637,000,22000,Barnstable,Cummaquid,MA,Massachusetts
02638,000,22000,Barnstable,Dennis,MA,Massachusetts
02639,000,22000,Barnstable,Dennis Port,MA,Massachusetts
02641,000,22000,Barnstable,East Dennis,MA,Massachusetts
02642,000,22000,Barnstable,Eastham,MA,Massachusetts
02643,000,22000,Barnstable,East Orleans,MA,Massachusetts
02644,000,22000,Barnstable,Forestdale,MA,Massachusetts
02645,000,22000,Barnstable,Harwich,MA,Massachusetts
02646,000,22000,Barnstable,Harwich Port,MA,Massachusetts
02647,000,22000,Barnstable,Hyannis Port,MA,Massachusetts
02648,000,22000,Barnstable,Marstons Mills,MA,Massachusetts
02649,000,22000,Barnstable,Mashpee,MA,Massachusetts
02650,000,22000,Barnstable,North Chatham,MA,Massachusetts
02651,000,22000,Barnstable,North Eastham,MA,Massachusetts
02652,000,22000,Barnstable,North Truro,MA,Massachusetts
02653,000,22000,Barnstable,Orleans,MA,Massachusetts
02655,000,22000,Barnstable,Osterville,MA,Massachusetts
02657,000,22000,Barnstable,Provincetown,MA,Massachusetts
02659,000,22000,Barnstable,South Chatham,MA,Massachusetts
02660,000,22000,Barnstable,South Dennis,MA,Massachusetts
02661,000,22000,Barnstable,South Harwich,MA,Massachusetts
02662,000,22000,Barnstable,South Orleans,MA,Massachusetts
02663,000,22000,Barnstable,South Wellfleet,MA,Massachusetts
02664,000,22000,Barnstable,South Yarmouth,MA,Massachusetts
02666,000,22000,Barnstable,Truro,MA,Massachusetts
02667,000,22000,Barnstable,Wellfleet,MA,Massachusetts
02668,000,22000,Barnstable,West Barnstable,MA,Massachusetts
02669,000,22000,Barnstable,West Chatham,MA,Massachusetts
02670,000,22000,Barnstable,West Dennis,MA,Massachusetts
02671,000,22000,Barnstable,West Harwich,MA,Massachusetts
02672,000,22000,Barnstable,West Hyannisport,MA,Massachusetts
02673,000,22000,Barnstable,West Yarmouth,MA,Massachusetts
02675,000,22000,Barnstable,Yarmouth Port,MA,Massachusetts
02702,020,22020,Bristol,Assonet,MA,Massachusetts
02703,030,22030,Dukes,Attleboro,MA,Massachusetts
02703,020,22020,Bristol,Attleboro,MA,Massachusetts
02703,000,22000,Barnstable,Attleboro,MA,Massachusetts
02712,020,22020,Bristol,Chartley,MA,Massachusetts
02713,030,22030,Dukes,Cuttyhunk,MA,Massachusetts
02714,020,22020,Bristol,Dartmouth,MA,Massachusetts
02715,020,22020,Bristol,Dighton,MA,Massachusetts
02717,020,22020,Bristol,East Freetown,MA,Massachusetts
02718,020,22020,Bristol,East Taunton,MA,Massachusetts
02719,020,22020,Bristol,Fairhaven,MA,Massachusetts
02720,020,22020,Bristol,Fall River,MA,Massachusetts
02721,020,22020,Bristol,Fall River,MA,Massachusetts
02722,020,22020,Bristol,Fall River,MA,Massachusetts
02723,020,22020,Bristol,Fall River,MA,Massachusetts
02724,020,22020,Bristol,Fall River,MA,Massachusetts
02725,020,22020,Bristol,Somerset,MA,Massachusetts
02726,020,22020,Bristol,Somerset,MA,Massachusetts
02738,150,22150,Plymouth,Marion,MA,Massachusetts
02739,150,22150,Plymouth,Mattapoisett,MA,Massachusetts
02740,020,22020,Bristol,New Bedford,MA,Massachusetts
02740,000,22000,Barnstable,New Bedford,MA,Massachusetts
02741,020,22020,Bristol,New Bedford,MA,Massachusetts
02742,020,22020,Bristol,New Bedford,MA,Massachusetts
02743,020,22020,Bristol,Acushnet,MA,Massachusetts
02744,020,22020,Bristol,New Bedford,MA,Massachusetts
02745,020,22020,Bristol,New Bedford,MA,Massachusetts
02746,020,22020,Bristol,New Bedford,MA,Massachusetts
02747,000,22000,Barnstable,North Dartmouth,MA,Massachusetts
02747,020,22020,Bristol,North Dartmouth,MA,Massachusetts
02748,000,22000,Barnstable,South Dartmouth,MA,Massachusetts
02748,020,22020,Bristol,South Dartmouth,MA,Massachusetts
02760,020,22020,Bristol,North Attleboro,MA,Massachusetts
02761,020,22020,Bristol,North Attleboro,MA,Massachusetts
02762,130,22130,Norfolk,Plainville,MA,Massachusetts
02763,020,22020,Bristol,Attleboro Falls,MA,Massachusetts
02764,020,22020,Bristol,North Dighton,MA,Massachusetts
02766,020,22020,Bristol,Norton,MA,Massachusetts
02767,020,22020,Bristol,Raynham,MA,Massachusetts
02768,020,22020,Bristol,Raynham Center,MA,Massachusetts
02769,020,22020,Bristol,Rehoboth,MA,Massachusetts
02770,020,22020,Bristol,Rochester,MA,Massachusetts
02770,150,22150,Plymouth,Rochester,MA,Massachusetts
02771,020,22020,Bristol,Seekonk,MA,Massachusetts
02777,020,22020,Bristol,Swansea,MA,Massachusetts
02779,020,22020,Bristol,Berkley,MA,Massachusetts
02780,020,22020,Bristol,Taunton,MA,Massachusetts
02790,020,22020,Bristol,Westport,MA,Massachusetts
02791,020,22020,Bristol,Westport Point,MA,Massachusetts
02801,020,41020,Newport,Adamsville,RI,Rhode Island
02802,030,41030,Providence,Albion,RI,Rhode Island
02804,050,41050,Washington,Ashaway,RI,Rhode Island
02806,000,41000,Bristol,Barrington,RI,Rhode Island
02807,050,41050,Washington,Block Island,RI,Rhode Island
02808,050,41050,Washington,Bradford,RI,Rhode Island
02809,000,41000,Bristol,Bristol,RI,Rhode Island
02809,010,41010,Kent,Bristol,RI,Rhode Island
02812,050,41050,Washington,Carolina,RI,Rhode Island
02813,050,41050,Washington,Charlestown,RI,Rhode Island
02814,030,41030,Providence,Chepachet,RI,Rhode Island
02815,030,41030,Providence,Clayville,RI,Rhode Island
02816,010,41010,Kent,Coventry,RI,Rhode Island
02818,010,41010,Kent,East Greenwich,RI,Rhode Island
02822,050,41050,Washington,Exeter,RI,Rhode Island
02823,030,41030,Providence,Fiskeville,RI,Rhode Island
02824,030,41030,Providence,Forestdale,RI,Rhode Island
02825,030,41030,Providence,Foster,RI,Rhode Island
02826,030,41030,Providence,Glendale,RI,Rhode Island
02827,010,41010,Kent,Greene,RI,Rhode Island
02828,030,41030,Providence,Greenville,RI,Rhode Island
02829,030,41030,Providence,Harmony,RI,Rhode Island
02830,030,41030,Providence,Harrisville,RI,Rhode Island
02831,030,41030,Providence,Hope,RI,Rhode Island
02832,050,41050,Washington,Hope Valley,RI,Rhode Island
02833,050,41050,Washington,Hopkinton,RI,Rhode Island
02835,020,41020,Newport,Jamestown,RI,Rhode Island
02836,050,41050,Washington,Kenyon,RI,Rhode Island
02837,020,41020,Newport,Little Compton,RI,Rhode Island
02838,030,41030,Providence,Manville,RI,Rhode Island
02839,030,41030,Providence,Mapleville,RI,Rhode Island
02840,020,41020,Newport,Newport,RI,Rhode Island
02841,020,41020,Newport,Newport,RI,Rhode Island
02852,050,41050,Washington,North Kingstown,RI,Rhode Island
02854,050,41050,Washington,North Kingstown,RI,Rhode Island
02857,030,41030,Providence,North Scituate,RI,Rhode Island
02858,030,41030,Providence,Oakland,RI,Rhode Island
02859,030,41030,Providence,Pascoag,RI,Rhode Island
02860,030,41030,Providence,Pawtucket,RI,Rhode Island
02861,030,41030,Providence,Pawtucket,RI,Rhode Island
02862,030,41030,Providence,Pawtucket,RI,Rhode Island
02863,030,41030,Providence,Central Falls,RI,Rhode Island
02864,030,41030,Providence,Cumberland,RI,Rhode Island
02865,030,41030,Providence,Lincoln,RI,Rhode Island
02871,020,41020,Newport,Portsmouth,RI,Rhode Island
02872,020,41020,Newport,Prudence Island,RI,Rhode Island
02873,050,41050,Washington,Rockville,RI,Rhode Island
02874,050,41050,Washington,Saunderstown,RI,Rhode Island
02875,050,41050,Washington,Shannock,RI,Rhode Island
02876,030,41030,Providence,Slatersville,RI,Rhode Island
02877,050,41050,Washington,Slocum,RI,Rhode Island
02878,020,41020,Newport,Tiverton,RI,Rhode Island
02879,050,41050,Washington,Wakefield,RI,Rhode Island
02880,050,41050,Washington,Wakefield,RI,Rhode Island
02881,050,41050,Washington,Kingston,RI,Rhode Island
02882,050,41050,Washington,Narragansett,RI,Rhode Island
02883,050,41050,Washington,Peace Dale,RI,Rhode Island
02885,000,41000,Bristol,Warren,RI,Rhode Island
02886,010,41010,Kent,Warwick,RI,Rhode Island
02887,010,41010,Kent,Warwick,RI,Rhode Island
02888,010,41010,Kent,Warwick,RI,Rhode Island
02888,030,41030,Providence,Warwick,RI,Rhode Island
02889,010,41010,Kent,Warwick,RI,Rhode Island
02891,050,41050,Washington,Westerly,RI,Rhode Island
02892,050,41050,Washington,West Kingston,RI,Rhode Island
02893,010,41010,Kent,West Warwick,RI,Rhode Island
02894,050,41050,Washington,Wood River Junction,RI,Rhode Island
02895,030,41030,Providence,Woonsocket,RI,Rhode Island
02898,050,41050,Washington,Wyoming,RI,Rhode Island
02901,030,41030,Providence,Providence,RI,Rhode Island
02902,030,41030,Providence,Providence,RI,Rhode Island
02903,030,41030,Providence,Providence,RI,Rhode Island
02903,020,41020,Newport,Providence,RI,Rhode Island
02904,030,41030,Providence,Providence,RI,Rhode Island
02905,030,41030,Providence,Providence,RI,Rhode Island
02906,030,41030,Providence,Providence,RI,Rhode Island
02907,030,41030,Providence,Providence,RI,Rhode Island
02908,030,41030,Providence,Providence,RI,Rhode Island
02909,030,41030,Providence,Providence,RI,Rhode Island
02910,030,41030,Providence,Cranston,RI,Rhode Island
02911,030,41030,Providence,North Providence,RI,Rhode Island
02912,030,41030,Providence,Providence,RI,Rhode Island
02914,030,41030,Providence,East Providence,RI,Rhode Island
02915,030,41030,Providence,Riverside,RI,Rhode Island
02916,030,41030,Providence,Rumford,RI,Rhode Island
02917,030,41030,Providence,Smithfield,RI,Rhode Island
02918,030,41030,Providence,Providence,RI,Rhode Island
02919,030,41030,Providence,Johnston,RI,Rhode Island
02920,030,41030,Providence,Cranston,RI,Rhode Island
02921,030,41030,Providence,Cranston,RI,Rhode Island
02940,030,41030,Providence,Providence,RI,Rhode Island
03031,050,30050,Hillsborough,Amherst,NH,New Hampshire
03032,070,30070,Rockingham,Auburn,NH,New Hampshire
03033,050,30050,Hillsborough,Brookline,NH,New Hampshire
03034,070,30070,Rockingham,Candia,NH,New Hampshire
03036,070,30070,Rockingham,Chester,NH,New Hampshire
03037,070,30070,Rockingham,Deerfield,NH,New Hampshire
03038,070,30070,Rockingham,Derry,NH,New Hampshire
03040,070,30070,Rockingham,East Candia,NH,New Hampshire
03041,070,30070,Rockingham,East Derry,NH,New Hampshire
03042,070,30070,Rockingham,Epping,NH,New Hampshire
